Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Sales,Quantity,Discount,Profit
CA-2014-119151,11/25/2014,11/29/2014,Second Class,MP-18175,Home Office,United States,New York City,New York,10009,East,1393.872,7,0.1,17.952600000000004
CA-2014-119172,5/11/2014,5/15/2014,Standard Class,HD-14785,Home Office,United States,Chicago,Illinois,60610,Central,122.05199999999999,12,0.5,-166.87859999999998
CA-2014-119375,11/17/2014,11/22/2014,Standard Class,YC-21895,Corporate,United States,Newark,Delaware,19711,East,3116.49,15,0.0,833.7633
CA-2014-119466,12/15/2014,12/21/2014,Standard Class,SP-20860,Corporate,United States,Chicago,Illinois,60623,Central,8.544,2,0.6,-7.476
CA-2014-119529,11/3/2014,11/5/2014,Second Class,DM-13345,Corporate,United States,Orange,New Jersey,7050,East,5.76,2,0.0,2.8224
CA-2014-120096,7/4/2014,7/7/2014,First Class,KE-16420,Corporate,United States,Aurora,Colorado,80013,West,209.96800000000002,6,0.2,65.3808
CA-2014-120243,12/27/2014,12/30/2014,Second Class,AT-10435,Home Office,United States,Los Angeles,California,90004,West,11.56,4,0.0,5.4332
CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,Consumer,United States,Chicago,Illinois,60653,Central,504.55,7,0.25,-67.015
CA-2014-120432,8/24/2014,8/26/2014,Second Class,DW-13585,Corporate,United States,Owensboro,Kentucky,42301,South,25.5,3,0.0,6.63
CA-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,Consumer,United States,Madison,Wisconsin,53711,Central,2854.48,12,0.0,686.4744000000001
CA-2014-120544,11/23/2014,11/27/2014,Standard Class,SS-20140,Corporate,United States,Mesquite,Texas,75150,Central,46.088,12,0.5333333333333333,-88.0328
CA-2014-120670,11/2/2014,11/6/2014,Standard Class,JK-16120,Home Office,United States,Fort Lauderdale,Florida,33311,South,799.92,10,0.2,239.976
CA-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,Consumer,United States,Florence,Alabama,35630,South,1979.8899999999999,21,0.0,240.6027
CA-2014-120775,10/3/2014,10/7/2014,Standard Class,RD-19930,Consumer,United States,Dallas,Texas,75217,Central,57.908,15,0.4,-23.2796
CA-2014-120838,3/23/2014,3/26/2014,Second Class,PO-18865,Consumer,United States,Los Angeles,California,90036,West,935.1519999999999,8,0.1,123.701
CA-2014-120852,12/20/2014,12/25/2014,Standard Class,WB-21850,Consumer,United States,Grand Prairie,Texas,75051,Central,84.872,7,0.5,-57.7316
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,SC-20020,Consumer,United States,Midland,Michigan,48640,Central,1194.8700000000001,17,0.0,299.7966
CA-2014-121167,11/28/2014,11/30/2014,Second Class,MO-17500,Consumer,United States,Freeport,New York,11520,East,17.248,2,0.2,6.0368
CA-2014-121286,11/4/2014,11/8/2014,Second Class,ON-18715,Corporate,United States,Cary,North Carolina,27511,South,66.616,8,0.2,7.8182
CA-2014-121573,11/3/2014,11/7/2014,Standard Class,SG-20605,Consumer,United States,New York City,New York,10009,East,840.712,8,0.13333333333333333,240.6926
CA-2014-121629,11/28/2014,12/2/2014,Standard Class,BT-11680,Consumer,United States,Houston,Texas,77041,Central,998.85,5,0.4,-199.77
CA-2014-121727,8/19/2014,8/24/2014,Standard Class,JK-15625,Consumer,United States,Columbus,Ohio,43229,East,10.72,2,0.2,1.742
CA-2014-121762,2/14/2014,2/18/2014,Standard Class,ML-17395,Corporate,United States,Seattle,Washington,98103,West,560.55,7,0.0,114.1104
CA-2014-122070,4/22/2014,4/24/2014,Second Class,AH-10030,Corporate,United States,Troy,New York,12180,East,257.752,11,0.1,124.78689999999999
CA-2014-122217,11/24/2014,11/29/2014,Standard Class,HP-14815,Home Office,United States,Virginia Beach,Virginia,23464,South,111.15,5,0.0,48.906
CA-2014-122336,4/13/2014,4/17/2014,Second Class,JD-15895,Corporate,United States,Philadelphia,Pennsylvania,19140,East,630.746,39,0.375,-388.396
CA-2014-122567,2/16/2014,2/21/2014,Standard Class,MN-17935,Consumer,United States,Dallas,Texas,75220,Central,9.04,5,0.8,-15.658
CA-2014-122588,11/25/2014,11/27/2014,Second Class,AR-10540,Consumer,United States,Woonsocket,Rhode Island,2895,East,52.96,2,0.0,20.1248
CA-2014-122609,11/12/2014,11/18/2014,Standard Class,DP-13000,Consumer,United States,Carrollton,Texas,75007,Central,153.112,5,0.4,18.686600000000002
CA-2014-122679,7/22/2014,7/28/2014,Standard Class,AB-10255,Home Office,United States,Los Angeles,California,90008,West,19.68,6,0.0,6.4944
CA-2014-122749,12/3/2014,12/9/2014,Standard Class,NG-18430,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,479.96,4,0.0,134.3888
CA-2014-123064,6/30/2014,7/2/2014,First Class,RA-19915,Consumer,United States,Chicago,Illinois,60653,Central,5.248,4,0.2,1.64
CA-2014-123225,7/11/2014,7/14/2014,First Class,MN-17935,Consumer,United States,El Paso,Texas,79907,Central,586.336,6,0.2,46.8264
CA-2014-123253,8/22/2014,8/25/2014,Second Class,DE-13255,Home Office,United States,Lakewood,Ohio,44107,East,3.912,1,0.2,1.0269
CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Home Office,United States,Los Angeles,California,90032,West,176.8,8,0.0,22.984
CA-2014-123295,7/18/2014,7/18/2014,Same Day,AH-10120,Home Office,United States,Tucson,Arizona,85705,West,259.136,4,0.2,-25.9136
CA-2014-123316,10/13/2014,10/17/2014,Standard Class,SP-20545,Corporate,United States,Mount Vernon,New York,10550,East,7.752,3,0.2,2.8101
CA-2014-123344,9/24/2014,9/29/2014,Standard Class,JD-16060,Consumer,United States,San Francisco,California,94109,West,211.96,4,0.0,8.4784
CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,Consumer,United States,Saint Petersburg,Florida,33710,South,199.296,7,0.44999999999999996,1.347999999999999
CA-2014-123477,1/18/2014,1/21/2014,Second Class,DW-13195,Corporate,United States,Springfield,Oregon,97477,West,64.864,4,0.2,6.4864
CA-2014-123498,11/7/2014,11/9/2014,First Class,TC-20980,Corporate,United States,Houston,Texas,77041,Central,100.398,6,0.5,-17.325599999999998
CA-2014-123855,6/18/2014,6/23/2014,Standard Class,MC-18100,Consumer,United States,Los Angeles,California,90036,West,139.8,5,0.2,12.2325
CA-2014-123925,12/17/2014,12/19/2014,Second Class,RF-19840,Consumer,United States,Columbus,Georgia,31907,South,40.05,3,0.0,11.214
CA-2014-124079,12/13/2014,12/17/2014,Standard Class,RF-19345,Corporate,United States,Phoenix,Arizona,85023,West,93.17399999999999,5,0.44999999999999996,3.5253000000000005
CA-2014-124247,12/16/2014,12/21/2014,Standard Class,SH-20635,Corporate,United States,Sacramento,California,95823,West,1403.92,5,0.2,70.196
CA-2014-124394,10/17/2014,10/22/2014,Second Class,TB-21520,Consumer,United States,Beaumont,Texas,77705,Central,130.756,8,0.5,-35.2444
CA-2014-124429,5/27/2014,5/27/2014,Same Day,MH-17785,Corporate,United States,San Diego,California,92105,West,926.44,14,0.1,-21.169600000000003
CA-2014-124464,7/14/2014,7/20/2014,Standard Class,SS-20515,Home Office,United States,Newark,Delaware,19711,East,39.48,1,0.0,11.0544
CA-2014-124513,9/21/2014,9/25/2014,Standard Class,SL-20155,Home Office,United States,New York City,New York,10011,East,66.03,3,0.0,17.1678
CA-2014-124618,5/2/2014,5/4/2014,Second Class,CS-11860,Consumer,United States,Lakeland,Florida,33801,South,479.984,2,0.2,89.997
CA-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,Consumer,United States,Minneapolis,Minnesota,55407,Central,663.75,6,0.0,9.7164
CA-2014-124688,8/27/2014,8/29/2014,First Class,CC-12610,Corporate,United States,Springfield,Virginia,22153,South,1812.0100000000002,12,0.0,481.4421
CA-2014-124702,11/18/2014,11/25/2014,Standard Class,MH-17785,Corporate,United States,Seattle,Washington,98105,West,867.74,6,0.0,149.942
CA-2014-124709,7/27/2014,7/29/2014,Second Class,GW-14605,Consumer,United States,San Francisco,California,94122,West,238.0,2,0.0,38.08
CA-2014-124730,11/26/2014,11/26/2014,Same Day,LS-17245,Consumer,United States,Utica,New York,13501,East,414.63,24,0.08,139.1934
CA-2014-124737,8/23/2014,8/27/2014,Standard Class,AP-10915,Consumer,United States,Denver,Colorado,80219,West,424.376,31,0.20000000000000004,98.5848
CA-2014-124807,7/12/2014,7/15/2014,Second Class,ME-17725,Consumer,United States,Chicago,Illinois,60610,Central,59.696,13,0.2,16.2758
CA-2014-125150,5/16/2014,5/23/2014,Standard Class,PW-19030,Corporate,United States,Los Angeles,California,90036,West,232.88,5,0.2,17.466
CA-2014-125171,9/3/2014,9/3/2014,Same Day,AG-10390,Consumer,United States,New York City,New York,10009,East,14.4,5,0.0,7.056
CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Corporate,United States,Omaha,Nebraska,68104,Central,68.71000000000001,6,0.0,21.5198
CA-2014-125542,12/5/2014,12/7/2014,First Class,NB-18655,Corporate,United States,Philadelphia,Pennsylvania,19134,East,521.2239999999999,11,0.2,87.38589999999999
CA-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,Consumer,United States,Fairfield,Connecticut,6824,East,876.7299999999999,17,0.0,254.2444
CA-2014-125612,8/3/2014,8/8/2014,Standard Class,BK-11260,Consumer,United States,New York City,New York,10035,East,163.62,14,0.0,51.1464
CA-2014-125682,11/22/2014,11/25/2014,First Class,RB-19645,Corporate,United States,Atlanta,Georgia,30318,South,9.96,2,0.0,4.8804
CA-2014-125731,9/10/2014,9/16/2014,Standard Class,CL-12565,Consumer,United States,Gresham,Oregon,97030,West,1508.768,12,0.2,156.30880000000002
CA-2014-125759,2/8/2014,2/9/2014,First Class,NM-18445,Home Office,United States,North Las Vegas,Nevada,89031,West,14.56,2,0.0,5.5328
CA-2014-125997,9/20/2014,9/23/2014,First Class,MW-18220,Consumer,United States,New York City,New York,10011,East,3519.37,25,0.05000000000000001,992.7092
CA-2014-126032,6/23/2014,6/28/2014,Standard Class,BS-11665,Consumer,United States,Philadelphia,Pennsylvania,19143,East,86.376,3,0.2,1.0797
CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,Consumer,United States,Houston,Texas,77070,Central,38.064,6,0.8,-59.6184
CA-2014-126277,9/13/2014,9/18/2014,Second Class,LH-16900,Consumer,United States,Columbus,Ohio,43229,East,2.502,3,0.7,-2.0016
CA-2014-126333,12/23/2014,12/28/2014,Standard Class,ME-18010,Corporate,United States,Port Arthur,Texas,77642,Central,5.184,1,0.2,1.8144
CA-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,Consumer,United States,Pleasant Grove,Utah,84062,West,2126.034,27,0.06666666666666667,576.5563
CA-2014-126480,9/20/2014,9/24/2014,Standard Class,HG-14965,Corporate,United States,San Diego,California,92024,West,8.56,2,0.0,3.852
CA-2014-126522,9/1/2014,9/5/2014,Second Class,LT-16765,Consumer,United States,Escondido,California,92025,West,53.94,3,0.0,15.6426
CA-2014-126760,7/26/2014,8/2/2014,Standard Class,KM-16720,Consumer,United States,North Las Vegas,Nevada,89031,West,1891.316,17,0.1,110.6962
CA-2014-126907,11/1/2014,11/8/2014,Standard Class,SM-20950,Corporate,United States,Chicago,Illinois,60610,Central,15.696,3,0.2,5.1012
CA-2014-126963,6/15/2014,6/15/2014,Same Day,PS-18760,Consumer,United States,El Paso,Texas,79907,Central,36.544,2,0.2,11.8768
CA-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,Consumer,United States,Seattle,Washington,98105,West,76.28,4,0.0,26.8774
CA-2014-127131,11/24/2014,11/30/2014,Standard Class,HR-14830,Corporate,United States,Seattle,Washington,98103,West,721.476,19,0.05,79.7394
CA-2014-127159,5/12/2014,5/15/2014,First Class,HL-15040,Consumer,United States,Milwaukee,Wisconsin,53209,Central,34.79,7,0.0,10.7849
CA-2014-127166,5/21/2014,5/23/2014,Second Class,KH-16360,Consumer,United States,Houston,Texas,77070,Central,186.908,12,0.375,-37.6056
CA-2014-127187,12/4/2014,12/8/2014,Standard Class,CP-12085,Corporate,United States,New York City,New York,10024,East,129.98,2,0.0,62.3904
CA-2014-127299,9/19/2014,9/24/2014,Standard Class,JL-15835,Consumer,United States,Charlotte,North Carolina,28205,South,2692.329,9,0.35,-937.4184
CA-2014-127446,11/25/2014,11/30/2014,Standard Class,MC-17590,Corporate,United States,Arlington,Texas,76017,Central,1273.6229999999998,17,0.2833333333333333,-117.8601
CA-2014-127488,9/22/2014,9/24/2014,Second Class,MS-17365,Consumer,United States,Boca Raton,Florida,33433,South,4.608,2,0.2,1.6704
CA-2014-127523,5/11/2014,5/18/2014,Standard Class,BG-11695,Corporate,United States,Watertown,New York,13601,East,35.91,3,0.0,9.6957
CA-2014-127558,11/15/2014,11/18/2014,First Class,SS-20410,Consumer,United States,Los Angeles,California,90008,West,803.0400000000001,8,0.0,155.3241
CA-2014-127586,9/26/2014,9/30/2014,Standard Class,CS-12400,Home Office,United States,Seattle,Washington,98115,West,310.12,2,0.0,80.6312
CA-2014-127614,2/11/2014,2/15/2014,Standard Class,NF-18385,Consumer,United States,Chesapeake,Virginia,23320,South,1508.13,11,0.0,186.7374
CA-2014-127691,7/22/2014,7/27/2014,Standard Class,EM-14065,Consumer,United States,New York City,New York,10024,East,165.94,4,0.0,59.261599999999994
CA-2014-127859,3/17/2014,3/20/2014,Second Class,QJ-19255,Corporate,United States,Philadelphia,Pennsylvania,19134,East,126.624,6,0.2,41.1528
CA-2014-127866,7/20/2014,7/23/2014,First Class,JD-15895,Corporate,United States,Riverside,California,92503,West,602.43,11,0.0,185.3866
CA-2014-127936,9/2/2014,9/4/2014,First Class,CL-12565,Consumer,United States,New York City,New York,10009,East,21.24,3,0.0,8.0712
CA-2014-127964,3/3/2014,3/8/2014,Standard Class,AP-10720,Home Office,United States,New York City,New York,10035,East,161.07,9,0.13333333333333333,54.6459
CA-2014-128055,3/31/2014,4/5/2014,Standard Class,AA-10315,Consumer,United States,San Francisco,California,94122,West,726.548,4,0.1,267.4224
CA-2014-128062,11/19/2014,11/22/2014,Second Class,AD-10180,Home Office,United States,Philadelphia,Pennsylvania,19134,East,5.88,1,0.2,1.9845
CA-2014-128146,6/21/2014,6/25/2014,Standard Class,DB-13060,Consumer,United States,Lakewood,New Jersey,8701,East,1326.69,9,0.0,358.2815
CA-2014-128209,11/17/2014,11/22/2014,Standard Class,GT-14710,Consumer,United States,Buffalo,New York,14215,East,6160.616,13,0.2,676.4639000000001
CA-2014-128237,3/25/2014,3/30/2014,Standard Class,CA-12265,Consumer,United States,San Francisco,California,94110,West,92.36,14,0.0,31.462
CA-2014-128524,11/11/2014,11/13/2014,First Class,MZ-17515,Corporate,United States,Seattle,Washington,98115,West,2158.694,10,0.06666666666666667,784.8075
CA-2014-128538,10/11/2014,10/15/2014,Standard Class,AS-10240,Consumer,United States,Redondo Beach,California,90278,West,7.64,1,0.0,3.7436
CA-2014-128622,11/15/2014,11/17/2014,Second Class,SC-20260,Corporate,United States,San Francisco,California,94110,West,10.95,3,0.0,3.285
CA-2014-128888,11/15/2014,11/22/2014,Standard Class,PB-19105,Consumer,United States,Houston,Texas,77095,Central,604.656,9,0.2,204.0714
CA-2014-128986,8/3/2014,8/5/2014,Second Class,GH-14410,Home Office,United States,Glendale,Arizona,85301,West,93.024,3,0.2,33.7212
CA-2014-129091,11/22/2014,11/27/2014,Standard Class,RA-19885,Corporate,United States,Columbus,Georgia,31907,South,1022.61,13,0.0,460.34450000000004
CA-2014-129147,11/2/2014,11/6/2014,Standard Class,LC-17050,Consumer,United States,Medina,Ohio,44256,East,609.4380000000001,16,0.5,-131.5086
CA-2014-129168,8/17/2014,8/23/2014,Standard Class,KB-16585,Corporate,United States,Houston,Texas,77095,Central,15.552,3,0.2,5.4432
CA-2014-129189,7/21/2014,7/25/2014,Standard Class,HM-14860,Corporate,United States,Dallas,Texas,75217,Central,751.886,14,0.525,-79.1232
CA-2014-129574,5/26/2014,5/29/2014,First Class,Dp-13240,Home Office,United States,Murray,Utah,84107,West,48.4,5,0.0,23.232
CA-2014-129819,12/13/2014,12/15/2014,Second Class,KC-16675,Corporate,United States,Henderson,Kentucky,42420,South,12.39,3,0.0,5.8233
CA-2014-129924,7/12/2014,7/17/2014,Standard Class,AC-10420,Corporate,United States,San Francisco,California,94122,West,706.064,5,0.2,-14.6632
CA-2014-129938,12/15/2014,12/17/2014,Second Class,EB-13705,Corporate,United States,Philadelphia,Pennsylvania,19140,East,445.802,7,0.3,-108.2662
CA-2014-130092,1/11/2014,1/14/2014,First Class,SV-20365,Consumer,United States,Dover,Delaware,19901,East,9.94,2,0.0,3.0814
CA-2014-130155,5/19/2014,5/22/2014,First Class,TD-20995,Consumer,United States,Virginia Beach,Virginia,23464,South,34.2,5,0.0,9.234
CA-2014-130274,5/3/2014,5/5/2014,First Class,JS-15940,Home Office,United States,Appleton,Wisconsin,54915,Central,21.56,7,0.0,10.3488
CA-2014-130421,3/3/2014,3/7/2014,Standard Class,SC-20020,Consumer,United States,Houston,Texas,77095,Central,176.772,3,0.8,-459.6072
CA-2014-130428,3/31/2014,3/31/2014,Same Day,TG-21640,Consumer,United States,Tampa,Florida,33614,South,1142.165,14,0.36666666666666664,89.4226
CA-2014-130449,9/6/2014,9/9/2014,First Class,VP-21760,Corporate,United States,San Francisco,California,94109,West,100.36,14,0.0,39.6308
CA-2014-130575,12/14/2014,12/16/2014,First Class,CS-11845,Corporate,United States,Chicago,Illinois,60623,Central,9.264,3,0.8,-13.896
CA-2014-130624,6/21/2014,6/24/2014,First Class,TB-21280,Consumer,United States,New York City,New York,10024,East,697.32,9,0.0,196.5762
CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590,Corporate,United States,San Marcos,Texas,78666,Central,108.44399999999999,12,0.3,-19.3413
CA-2014-130729,10/24/2014,10/29/2014,Standard Class,AA-10375,Consumer,United States,Rancho Cucamonga,California,91730,West,34.272,3,0.2,11.1384
CA-2014-130813,1/6/2014,1/8/2014,Second Class,LS-17230,Consumer,United States,Los Angeles,California,90049,West,19.44,3,0.0,9.3312
CA-2014-130869,11/17/2014,11/21/2014,Standard Class,CB-12025,Consumer,United States,Cedar Hill,Texas,75104,Central,7.08,3,0.2,2.478
CA-2014-130918,8/22/2014,8/24/2014,Second Class,JP-15520,Consumer,United States,North Miami,Florida,33161,South,7.632,3,0.2,-1.8126
CA-2014-131009,3/1/2014,3/5/2014,Standard Class,SC-20380,Consumer,United States,El Paso,Texas,79907,Central,574.194,20,0.325,-61.157700000000006
CA-2014-131051,12/1/2014,12/5/2014,Standard Class,TR-21325,Consumer,United States,San Francisco,California,94122,West,58.2,3,0.0,28.518
CA-2014-131247,3/30/2014,4/4/2014,Standard Class,GA-14725,Consumer,United States,San Francisco,California,94110,West,205.666,2,0.15,-12.098
CA-2014-131310,7/12/2014,7/18/2014,Standard Class,CL-12565,Consumer,United States,Seattle,Washington,98115,West,134.4,8,0.2,17.6544
CA-2014-131387,4/28/2014,4/30/2014,First Class,AI-10855,Consumer,United States,San Francisco,California,94122,West,1679.96,5,0.2,125.997
CA-2014-131527,12/1/2014,12/7/2014,Standard Class,TB-21280,Consumer,United States,Jacksonville,North Carolina,28540,South,95.968,4,0.2,9.5968
CA-2014-131541,7/28/2014,7/28/2014,Same Day,CK-12205,Consumer,United States,Apopka,Florida,32712,South,193.152,18,0.20000000000000004,34.6984
CA-2014-131905,2/6/2014,2/9/2014,First Class,ND-18460,Corporate,United States,Chesapeake,Virginia,23320,South,321.56,10,0.0,91.2541
CA-2014-131926,6/1/2014,6/6/2014,Second Class,DW-13480,Home Office,United States,Lakeville,Minnesota,55044,Central,3745.6299999999997,24,0.0,1154.6735
CA-2014-131947,9/17/2014,9/22/2014,Standard Class,JA-15970,Consumer,United States,Springfield,Oregon,97477,West,318.293,31,0.2833333333333334,59.6202
